"","pb","altitude","aspect1","preciptn","roughness1","slope","tempAvg","tempMin"
"3090",1,NA,NA,NA,NA,NA,NA,NA
"3091",1,NA,NA,NA,NA,NA,NA,NA
"3092",1,NA,NA,NA,NA,NA,NA,NA
"3093",1,NA,NA,NA,NA,NA,NA,NA
"3094",1,NA,NA,NA,NA,NA,NA,NA
"3095",1,26,230.017974853516,39,178,436543.8125,268,215
"3096",1,923,37.7131958007812,242,492,1956812,202,165
"3097",1,NA,NA,NA,NA,NA,NA,NA
"3098",1,NA,NA,NA,NA,NA,NA,NA
"3099",1,NA,NA,NA,NA,NA,NA,NA
"3100",1,NA,NA,NA,NA,NA,NA,NA
"3101",1,NA,NA,NA,NA,NA,NA,NA
"3102",1,NA,NA,NA,NA,NA,NA,NA
"3103",1,NA,NA,NA,NA,NA,NA,NA
"3104",1,NA,NA,NA,NA,NA,NA,NA
"3105",1,NA,NA,NA,NA,NA,NA,NA
"3106",1,33,347.822875976562,279,160,583120.0625,258,220
"3107",1,33,347.822875976562,279,160,583120.0625,258,220
"3108",1,212,37.6476211547852,180,47,132612.21875,239,197
"3109",1,212,37.6476211547852,180,47,132612.21875,239,197
"3110",1,NA,NA,NA,NA,NA,NA,NA
"3111",1,NA,NA,NA,NA,NA,NA,NA
"3112",1,NA,NA,NA,NA,NA,NA,NA
"3113",1,NA,NA,NA,NA,NA,NA,NA
"3114",1,NA,NA,NA,NA,NA,NA,NA
"3115",1,NA,NA,NA,NA,NA,NA,NA
"3116",1,NA,NA,NA,NA,NA,NA,NA
"3117",1,NA,NA,NA,NA,NA,NA,NA
"3118",1,NA,NA,NA,NA,NA,NA,NA
"3119",1,NA,NA,NA,NA,NA,NA,NA
"3120",1,NA,NA,NA,NA,NA,NA,NA
"3121",1,NA,NA,NA,NA,NA,NA,NA
"3122",1,NA,NA,NA,NA,NA,NA,NA
"3123",1,NA,NA,NA,NA,NA,NA,NA
"3124",1,NA,NA,NA,NA,NA,NA,NA
"3125",1,NA,NA,NA,NA,NA,NA,NA
"3126",1,NA,NA,NA,NA,NA,NA,NA
"3127",1,NA,NA,NA,NA,NA,NA,NA
"3128",1,NA,NA,NA,NA,NA,NA,NA
"3129",1,NA,NA,NA,NA,NA,NA,NA
"3130",1,NA,NA,NA,NA,NA,NA,NA
"3131",1,NA,NA,NA,NA,NA,NA,NA
"3132",1,NA,NA,NA,NA,NA,NA,NA
"3133",1,NA,NA,NA,NA,NA,NA,NA
"3134",1,NA,NA,NA,NA,NA,NA,NA
"3135",1,NA,NA,NA,NA,NA,NA,NA
"3136",1,NA,NA,NA,NA,NA,NA,NA
"3137",1,NA,NA,NA,NA,NA,NA,NA
"3138",1,NA,NA,NA,NA,NA,NA,NA
"3139",1,NA,NA,NA,NA,NA,NA,NA
"3140",1,NA,NA,NA,NA,NA,NA,NA
"3141",1,NA,NA,NA,NA,NA,NA,NA
"3142",1,1257,126.060440063477,273,200,191119.078125,180,137
"3143",1,NA,NA,NA,NA,NA,NA,NA
"3144",1,NA,NA,NA,NA,NA,NA,NA
"3145",1,NA,NA,NA,NA,NA,NA,NA
"3146",1,NA,NA,NA,NA,NA,NA,NA
"3147",1,NA,NA,NA,NA,NA,NA,NA
"3148",1,NA,NA,NA,NA,NA,NA,NA
"3149",1,NA,NA,NA,NA,NA,NA,NA
"3150",1,NA,NA,NA,NA,NA,NA,NA
"3151",1,NA,NA,NA,NA,NA,NA,NA
"3152",1,NA,NA,NA,NA,NA,NA,NA
"3153",1,NA,NA,NA,NA,NA,NA,NA
"3154",1,NA,NA,NA,NA,NA,NA,NA
"3155",1,NA,NA,NA,NA,NA,NA,NA
"3156",1,NA,NA,NA,NA,NA,NA,NA
"3157",1,NA,NA,NA,NA,NA,NA,NA
"3158",1,NA,NA,NA,NA,NA,NA,NA
"3159",1,NA,NA,NA,NA,NA,NA,NA
"3160",1,NA,NA,NA,NA,NA,NA,NA
"3161",1,NA,NA,NA,NA,NA,NA,NA
"3162",1,NA,NA,NA,NA,NA,NA,NA
"3163",1,NA,NA,NA,NA,NA,NA,NA
"3164",1,NA,NA,NA,NA,NA,NA,NA
"3165",1,NA,NA,NA,NA,NA,NA,NA
"3166",1,NA,NA,NA,NA,NA,NA,NA
"3167",1,NA,NA,NA,NA,NA,NA,NA
"3168",1,NA,NA,NA,NA,NA,NA,NA
"3169",1,NA,NA,NA,NA,NA,NA,NA
"3170",1,NA,NA,NA,NA,NA,NA,NA
"3171",1,NA,NA,NA,NA,NA,NA,NA
"3172",1,NA,NA,NA,NA,NA,NA,NA
"3173",1,NA,NA,NA,NA,NA,NA,NA
"3174",1,NA,NA,NA,NA,NA,NA,NA
"3175",1,NA,NA,NA,NA,NA,NA,NA
"3176",1,NA,NA,NA,NA,NA,NA,NA
"3177",1,NA,NA,NA,NA,NA,NA,NA
"3178",1,NA,NA,NA,NA,NA,NA,NA
"3179",1,NA,NA,NA,NA,NA,NA,NA
"3180",1,NA,NA,NA,NA,NA,NA,NA
"3181",1,NA,NA,NA,NA,NA,NA,NA
"3182",1,NA,NA,NA,NA,NA,NA,NA
"3183",1,NA,NA,NA,NA,NA,NA,NA
"3184",1,NA,NA,NA,NA,NA,NA,NA
"3185",1,NA,NA,NA,NA,NA,NA,NA
"3186",1,NA,NA,NA,NA,NA,NA,NA
"3187",1,NA,NA,NA,NA,NA,NA,NA
"3188",1,NA,NA,NA,NA,NA,NA,NA
"3189",1,NA,NA,NA,NA,NA,NA,NA
"3190",1,NA,NA,NA,NA,NA,NA,NA
"3191",1,NA,NA,NA,NA,NA,NA,NA
"3192",1,NA,NA,NA,NA,NA,NA,NA
"3193",1,NA,NA,NA,NA,NA,NA,NA
"3194",1,NA,NA,NA,NA,NA,NA,NA
"3195",1,NA,NA,NA,NA,NA,NA,NA
"3196",1,NA,NA,NA,NA,NA,NA,NA
"3197",1,NA,NA,NA,NA,NA,NA,NA
"3198",1,NA,NA,NA,NA,NA,NA,NA
"3199",1,NA,NA,NA,NA,NA,NA,NA
"3200",1,NA,NA,NA,NA,NA,NA,NA
"3201",1,NA,NA,NA,NA,NA,NA,NA
"3202",1,NA,NA,NA,NA,NA,NA,NA
"3203",1,NA,NA,NA,NA,NA,NA,NA
"3204",1,NA,NA,NA,NA,NA,NA,NA
"3205",1,NA,NA,NA,NA,NA,NA,NA
"3206",1,NA,NA,NA,NA,NA,NA,NA
"3207",1,NA,NA,NA,NA,NA,NA,NA
"3208",1,NA,NA,NA,NA,NA,NA,NA
"3209",1,NA,NA,NA,NA,NA,NA,NA
"3210",1,NA,NA,NA,NA,NA,NA,NA
"3211",1,NA,NA,NA,NA,NA,NA,NA
"3212",1,NA,NA,NA,NA,NA,NA,NA
"3213",1,NA,NA,NA,NA,NA,NA,NA
"3214",1,NA,NA,NA,NA,NA,NA,NA
"3215",1,NA,NA,NA,NA,NA,NA,NA
"3216",1,NA,NA,NA,NA,NA,NA,NA
"3217",1,NA,NA,NA,NA,NA,NA,NA
"3218",1,NA,NA,NA,NA,NA,NA,NA
"3219",1,NA,NA,NA,NA,NA,NA,NA
"3220",1,NA,NA,NA,NA,NA,NA,NA
"3221",1,NA,NA,NA,NA,NA,NA,NA
"3222",1,NA,NA,NA,NA,NA,NA,NA
"3223",1,NA,NA,NA,NA,NA,NA,NA
"3224",1,NA,NA,NA,NA,NA,NA,NA
"3225",1,NA,NA,NA,NA,NA,NA,NA
"3226",1,NA,NA,NA,NA,NA,NA,NA
"3227",1,NA,NA,NA,NA,NA,NA,NA
"3228",1,NA,NA,NA,NA,NA,NA,NA
"3229",1,160,287.327941894531,151,66,196414.109375,246,201
"3230",1,160,287.327941894531,151,66,196414.109375,246,201
"3231",1,160,287.327941894531,151,66,196414.109375,246,201
"3232",1,NA,NA,NA,NA,NA,NA,NA
"3233",1,NA,NA,NA,NA,NA,NA,NA
"3234",1,NA,NA,NA,NA,NA,NA,NA
"3235",1,NA,NA,NA,NA,NA,NA,NA
"3236",1,NA,NA,NA,NA,NA,NA,NA
"3237",1,NA,NA,NA,NA,NA,NA,NA
"3238",1,NA,NA,NA,NA,NA,NA,NA
"3239",1,NA,NA,NA,NA,NA,NA,NA
"3240",1,NA,NA,NA,NA,NA,NA,NA
"3241",1,NA,NA,NA,NA,NA,NA,NA
"3242",1,NA,NA,NA,NA,NA,NA,NA
"3243",1,NA,NA,NA,NA,NA,NA,NA
"3244",1,NA,NA,NA,NA,NA,NA,NA
"3245",1,NA,NA,NA,NA,NA,NA,NA
"3246",1,NA,NA,NA,NA,NA,NA,NA
"3247",1,NA,NA,NA,NA,NA,NA,NA
"3248",1,NA,NA,NA,NA,NA,NA,NA
"3249",1,NA,NA,NA,NA,NA,NA,NA
"3250",1,NA,NA,NA,NA,NA,NA,NA
"3251",1,NA,NA,NA,NA,NA,NA,NA
"3252",1,NA,NA,NA,NA,NA,NA,NA
"3253",1,NA,NA,NA,NA,NA,NA,NA
"3254",1,24,84.8055725097656,173,24,115976.2890625,270,218
"3255",1,NA,NA,NA,NA,NA,NA,NA
"3256",1,24,84.8055725097656,173,24,115976.2890625,270,218
"3257",1,NA,NA,NA,NA,NA,NA,NA
"3258",1,NA,NA,NA,NA,NA,NA,NA
"3259",1,NA,NA,NA,NA,NA,NA,NA
"3260",1,NA,NA,NA,NA,NA,NA,NA
"3261",1,NA,NA,NA,NA,NA,NA,NA
"3262",1,NA,NA,NA,NA,NA,NA,NA
"3263",1,NA,NA,NA,NA,NA,NA,NA
"3264",1,NA,NA,NA,NA,NA,NA,NA
"3265",1,NA,NA,NA,NA,NA,NA,NA
"3266",1,NA,NA,NA,NA,NA,NA,NA
"3267",1,NA,NA,NA,NA,NA,NA,NA
"3268",1,NA,NA,NA,NA,NA,NA,NA
"3269",1,NA,NA,NA,NA,NA,NA,NA
"3270",1,NA,NA,NA,NA,NA,NA,NA
"3271",1,NA,NA,NA,NA,NA,NA,NA
"3272",1,NA,NA,NA,NA,NA,NA,NA
"3273",1,NA,NA,NA,NA,NA,NA,NA
"3274",1,NA,NA,NA,NA,NA,NA,NA
"3275",1,NA,NA,NA,NA,NA,NA,NA
"3276",1,NA,NA,NA,NA,NA,NA,NA
"3277",1,NA,NA,NA,NA,NA,NA,NA
"3278",1,NA,NA,NA,NA,NA,NA,NA
"3279",1,NA,NA,NA,NA,NA,NA,NA
"3280",1,NA,NA,NA,NA,NA,NA,NA
"3281",1,NA,NA,NA,NA,NA,NA,NA
"3282",1,NA,NA,NA,NA,NA,NA,NA
"3283",1,NA,NA,NA,NA,NA,NA,NA
"3284",1,NA,NA,NA,NA,NA,NA,NA
"3285",1,NA,NA,NA,NA,NA,NA,NA
"3286",1,NA,NA,NA,NA,NA,NA,NA
"3287",1,NA,NA,NA,NA,NA,NA,NA
"3288",1,NA,NA,NA,NA,NA,NA,NA
"3289",1,NA,NA,NA,NA,NA,NA,NA
"3290",1,NA,NA,NA,NA,NA,NA,NA
"3291",1,NA,NA,NA,NA,NA,NA,NA
"3292",1,NA,NA,NA,NA,NA,NA,NA
"3293",1,NA,NA,NA,NA,NA,NA,NA
"3294",1,NA,NA,NA,NA,NA,NA,NA
"3295",1,NA,NA,NA,NA,NA,NA,NA
"3296",1,NA,NA,NA,NA,NA,NA,NA
"3297",1,NA,NA,NA,NA,NA,NA,NA
"3298",1,NA,NA,NA,NA,NA,NA,NA
"3299",1,NA,NA,NA,NA,NA,NA,NA
"3300",1,NA,NA,NA,NA,NA,NA,NA
"3301",1,NA,NA,NA,NA,NA,NA,NA
"3302",1,NA,NA,NA,NA,NA,NA,NA
"3303",1,NA,NA,NA,NA,NA,NA,NA
"3304",1,NA,NA,NA,NA,NA,NA,NA
"3305",1,NA,NA,NA,NA,NA,NA,NA
"3306",1,NA,NA,NA,NA,NA,NA,NA
"3307",1,NA,NA,NA,NA,NA,NA,NA
"3308",1,26,230.017974853516,39,178,436543.8125,268,215
"3309",1,NA,NA,NA,NA,NA,NA,NA
"3310",1,NA,NA,NA,NA,NA,NA,NA
"3311",1,NA,NA,NA,NA,NA,NA,NA
"3312",1,NA,NA,NA,NA,NA,NA,NA
"3313",1,NA,NA,NA,NA,NA,NA,NA
"3314",1,NA,NA,NA,NA,NA,NA,NA
"3315",1,NA,NA,NA,NA,NA,NA,NA
"3316",1,NA,NA,NA,NA,NA,NA,NA
"3317",1,NA,NA,NA,NA,NA,NA,NA
"3318",1,NA,NA,NA,NA,NA,NA,NA
"3319",1,NA,NA,NA,NA,NA,NA,NA
"3320",1,NA,NA,NA,NA,NA,NA,NA
"3321",1,NA,NA,NA,NA,NA,NA,NA
"3322",1,26,230.017974853516,39,178,436543.8125,268,215
"3323",1,NA,NA,NA,NA,NA,NA,NA
"3324",1,NA,NA,NA,NA,NA,NA,NA
"3325",1,NA,NA,NA,NA,NA,NA,NA
"3326",1,NA,NA,NA,NA,NA,NA,NA
"3327",1,NA,NA,NA,NA,NA,NA,NA
"3328",1,NA,NA,NA,NA,NA,NA,NA
"3329",1,NA,NA,NA,NA,NA,NA,NA
"3330",1,NA,NA,NA,NA,NA,NA,NA
"3331",1,NA,NA,NA,NA,NA,NA,NA
"3332",1,NA,NA,NA,NA,NA,NA,NA
"3333",1,NA,NA,NA,NA,NA,NA,NA
"3334",1,NA,NA,NA,NA,NA,NA,NA
"3335",1,NA,NA,NA,NA,NA,NA,NA
"3336",1,NA,NA,NA,NA,NA,NA,NA
"3337",1,NA,NA,NA,NA,NA,NA,NA
"3338",1,NA,NA,NA,NA,NA,NA,NA
"3339",1,NA,NA,NA,NA,NA,NA,NA
"3340",1,NA,NA,NA,NA,NA,NA,NA
"3341",1,NA,NA,NA,NA,NA,NA,NA
"3342",1,NA,NA,NA,NA,NA,NA,NA
"3343",1,NA,NA,NA,NA,NA,NA,NA
"3344",1,NA,NA,NA,NA,NA,NA,NA
"3345",1,NA,NA,NA,NA,NA,NA,NA
"3346",1,NA,NA,NA,NA,NA,NA,NA
"3347",1,NA,NA,NA,NA,NA,NA,NA
"3348",1,NA,NA,NA,NA,NA,NA,NA
"3349",1,NA,NA,NA,NA,NA,NA,NA
"3350",1,3,225,170,2,4242.640625,268,219
"3351",1,NA,NA,NA,NA,NA,NA,NA
"3352",1,NA,NA,NA,NA,NA,NA,NA
"3353",1,NA,NA,NA,NA,NA,NA,NA
"3354",1,NA,NA,NA,NA,NA,NA,NA
"3355",1,NA,NA,NA,NA,NA,NA,NA
"3356",1,NA,NA,NA,NA,NA,NA,NA
"3357",1,NA,NA,NA,NA,NA,NA,NA
"3358",1,NA,NA,NA,NA,NA,NA,NA
"3359",1,NA,NA,NA,NA,NA,NA,NA
"3360",1,NA,NA,NA,NA,NA,NA,NA
"3361",1,NA,NA,NA,NA,NA,NA,NA
"3362",1,NA,NA,NA,NA,NA,NA,NA
"3363",1,985,209.128814697266,238,562,2474450,201,156
"3364",1,NA,NA,NA,NA,NA,NA,NA
"3365",1,NA,NA,NA,NA,NA,NA,NA
"3366",1,NA,NA,NA,NA,NA,NA,NA
"3367",1,NA,NA,NA,NA,NA,NA,NA
"3368",1,NA,NA,NA,NA,NA,NA,NA
"3369",1,NA,NA,NA,NA,NA,NA,NA
"3370",1,NA,NA,NA,NA,NA,NA,NA
"3371",1,NA,NA,NA,NA,NA,NA,NA
"3372",1,NA,NA,NA,NA,NA,NA,NA
"3373",1,NA,NA,NA,NA,NA,NA,NA
"3374",1,NA,NA,NA,NA,NA,NA,NA
"3375",1,NA,NA,NA,NA,NA,NA,NA
"3376",1,NA,NA,NA,NA,NA,NA,NA
"3377",1,NA,NA,NA,NA,NA,NA,NA
"3378",1,257,318.366455078125,119,75,108374.3515625,251,202
"3379",1,NA,NA,NA,NA,NA,NA,NA
"3380",1,NA,NA,NA,NA,NA,NA,NA
"3381",1,NA,NA,NA,NA,NA,NA,NA
"3382",1,NA,NA,NA,NA,NA,NA,NA
"3383",1,NA,NA,NA,NA,NA,NA,NA
"3384",1,257,318.366455078125,119,75,108374.3515625,251,202
"3385",1,NA,NA,NA,NA,NA,NA,NA
"3386",1,NA,NA,NA,NA,NA,NA,NA
"3387",1,NA,NA,NA,NA,NA,NA,NA
"3388",1,NA,NA,NA,NA,NA,NA,NA
"3389",1,NA,NA,NA,NA,NA,NA,NA
"3390",1,NA,NA,NA,NA,NA,NA,NA
"3391",1,NA,NA,NA,NA,NA,NA,NA
"3392",1,NA,NA,NA,NA,NA,NA,NA
"3393",1,NA,NA,NA,NA,NA,NA,NA
"3394",1,NA,NA,NA,NA,NA,NA,NA
"3395",1,NA,NA,NA,NA,NA,NA,NA
"3396",1,NA,NA,NA,NA,NA,NA,NA
"3397",1,NA,NA,NA,NA,NA,NA,NA
"3398",1,NA,NA,NA,NA,NA,NA,NA
"3399",1,NA,NA,NA,NA,NA,NA,NA
"3400",1,NA,NA,NA,NA,NA,NA,NA
"3401",1,NA,NA,NA,NA,NA,NA,NA
"3402",1,NA,NA,NA,NA,NA,NA,NA
"3403",1,NA,NA,NA,NA,NA,NA,NA
"3404",1,NA,NA,NA,NA,NA,NA,NA
"3405",1,NA,NA,NA,NA,NA,NA,NA
"3406",1,NA,NA,NA,NA,NA,NA,NA
"3407",1,NA,NA,NA,NA,NA,NA,NA
"3408",1,NA,NA,NA,NA,NA,NA,NA
"3409",1,NA,NA,NA,NA,NA,NA,NA
"3410",1,NA,NA,NA,NA,NA,NA,NA
"3411",1,NA,NA,NA,NA,NA,NA,NA
"3412",1,NA,NA,NA,NA,NA,NA,NA
"3413",1,NA,NA,NA,NA,NA,NA,NA
"3414",1,NA,NA,NA,NA,NA,NA,NA
"3415",1,NA,NA,NA,NA,NA,NA,NA
"3416",1,NA,NA,NA,NA,NA,NA,NA
"3417",1,NA,NA,NA,NA,NA,NA,NA
"3418",1,NA,NA,NA,NA,NA,NA,NA
"3419",1,NA,NA,NA,NA,NA,NA,NA
"3420",1,NA,NA,NA,NA,NA,NA,NA
"3421",1,NA,NA,NA,NA,NA,NA,NA
"3422",1,NA,NA,NA,NA,NA,NA,NA
"3423",1,NA,NA,NA,NA,NA,NA,NA
"3424",1,NA,NA,NA,NA,NA,NA,NA
"3425",1,NA,NA,NA,NA,NA,NA,NA
"3426",1,NA,NA,NA,NA,NA,NA,NA
"3427",1,NA,NA,NA,NA,NA,NA,NA
"3428",1,NA,NA,NA,NA,NA,NA,NA
"3429",1,NA,NA,NA,NA,NA,NA,NA
"3430",1,159,250.529693603516,179,96,315014.28125,243,201
"3431",1,NA,NA,NA,NA,NA,NA,NA
"3432",1,NA,NA,NA,NA,NA,NA,NA
"3433",1,NA,NA,NA,NA,NA,NA,NA
"3434",1,NA,NA,NA,NA,NA,NA,NA
"3435",1,NA,NA,NA,NA,NA,NA,NA
"3436",1,NA,NA,NA,NA,NA,NA,NA
"3437",1,NA,NA,NA,NA,NA,NA,NA
"3438",1,NA,NA,NA,NA,NA,NA,NA
"3439",1,NA,NA,NA,NA,NA,NA,NA
"3440",1,NA,NA,NA,NA,NA,NA,NA
"3441",1,NA,NA,NA,NA,NA,NA,NA
"3442",1,NA,NA,NA,NA,NA,NA,NA
"3443",1,NA,NA,NA,NA,NA,NA,NA
"3444",1,NA,NA,NA,NA,NA,NA,NA
"3445",1,NA,NA,NA,NA,NA,NA,NA
"3446",1,NA,NA,NA,NA,NA,NA,NA
"3447",1,NA,NA,NA,NA,NA,NA,NA
"3448",1,NA,NA,NA,NA,NA,NA,NA
"3449",1,NA,NA,NA,NA,NA,NA,NA
"3450",1,NA,NA,NA,NA,NA,NA,NA
"3451",1,NA,NA,NA,NA,NA,NA,NA
"3452",1,NA,NA,NA,NA,NA,NA,NA
"3453",1,NA,NA,NA,NA,NA,NA,NA
"3454",1,NA,NA,NA,NA,NA,NA,NA
"3455",1,NA,NA,NA,NA,NA,NA,NA
"3456",1,NA,NA,NA,NA,NA,NA,NA
"3457",1,NA,NA,NA,NA,NA,NA,NA
"3458",1,NA,NA,NA,NA,NA,NA,NA
"3459",1,NA,NA,NA,NA,NA,NA,NA
"3460",1,NA,NA,NA,NA,NA,NA,NA
"3461",1,NA,NA,NA,NA,NA,NA,NA
"3462",1,NA,NA,NA,NA,NA,NA,NA
"3463",1,NA,NA,NA,NA,NA,NA,NA
"3464",1,NA,NA,NA,NA,NA,NA,NA
"3465",1,NA,NA,NA,NA,NA,NA,NA
"3466",1,NA,NA,NA,NA,NA,NA,NA
"3467",1,NA,NA,NA,NA,NA,NA,NA
"3468",1,NA,NA,NA,NA,NA,NA,NA
"3469",1,159,250.529693603516,179,96,315014.28125,243,201
"3470",1,1257,126.060440063477,273,200,191119.078125,180,137
"3471",1,97,248.597732543945,169,97,439830.09375,246,204
"3472",1,NA,NA,NA,NA,NA,NA,NA
"3473",1,NA,NA,NA,NA,NA,NA,NA
"3474",1,NA,NA,NA,NA,NA,NA,NA
"3475",1,NA,NA,NA,NA,NA,NA,NA
"3476",1,NA,NA,NA,NA,NA,NA,NA
"3477",1,NA,NA,NA,NA,NA,NA,NA
"3478",1,159,250.529693603516,179,96,315014.28125,243,201
"3479",1,NA,NA,NA,NA,NA,NA,NA
"3480",1,NA,NA,NA,NA,NA,NA,NA
"3481",1,NA,NA,NA,NA,NA,NA,NA
"3482",1,NA,NA,NA,NA,NA,NA,NA
"3483",1,NA,NA,NA,NA,NA,NA,NA
"3484",1,NA,NA,NA,NA,NA,NA,NA
"3485",1,NA,NA,NA,NA,NA,NA,NA
"3486",1,NA,NA,NA,NA,NA,NA,NA
"3487",1,NA,NA,NA,NA,NA,NA,NA
"3488",1,NA,NA,NA,NA,NA,NA,NA
"3489",1,NA,NA,NA,NA,NA,NA,NA
"3490",1,NA,NA,NA,NA,NA,NA,NA
"3491",1,NA,NA,NA,NA,NA,NA,NA
"3492",1,NA,NA,NA,NA,NA,NA,NA
"3493",1,NA,NA,NA,NA,NA,NA,NA
"3494",1,NA,NA,NA,NA,NA,NA,NA
"3495",1,NA,NA,NA,NA,NA,NA,NA
"3496",1,NA,NA,NA,NA,NA,NA,NA
"3497",1,NA,NA,NA,NA,NA,NA,NA
"3498",1,NA,NA,NA,NA,NA,NA,NA
"3499",1,NA,NA,NA,NA,NA,NA,NA
"3500",1,NA,NA,NA,NA,NA,NA,NA
"3501",1,NA,NA,NA,NA,NA,NA,NA
"3502",1,NA,NA,NA,NA,NA,NA,NA
"3503",1,NA,NA,NA,NA,NA,NA,NA
"3504",1,NA,NA,NA,NA,NA,NA,NA
"3505",1,NA,NA,NA,NA,NA,NA,NA
"3506",1,NA,NA,NA,NA,NA,NA,NA
"3507",1,NA,NA,NA,NA,NA,NA,NA
"3508",1,NA,NA,NA,NA,NA,NA,NA
"3509",1,NA,NA,NA,NA,NA,NA,NA
"3510",1,NA,NA,NA,NA,NA,NA,NA
"3511",1,NA,NA,NA,NA,NA,NA,NA
"3512",1,NA,NA,NA,NA,NA,NA,NA
"3513",1,NA,NA,NA,NA,NA,NA,NA
"3514",1,NA,NA,NA,NA,NA,NA,NA
"3515",1,NA,NA,NA,NA,NA,NA,NA
"3516",1,NA,NA,NA,NA,NA,NA,NA
"3517",1,NA,NA,NA,NA,NA,NA,NA
"3518",1,NA,NA,NA,NA,NA,NA,NA
"3519",1,NA,NA,NA,NA,NA,NA,NA
"3520",1,NA,NA,NA,NA,NA,NA,NA
"3521",1,NA,NA,NA,NA,NA,NA,NA
"3522",1,NA,NA,NA,NA,NA,NA,NA
"3523",1,NA,NA,NA,NA,NA,NA,NA
"3524",1,NA,NA,NA,NA,NA,NA,NA
"3525",1,NA,NA,NA,NA,NA,NA,NA
"3526",1,NA,NA,NA,NA,NA,NA,NA
"3527",1,NA,NA,NA,NA,NA,NA,NA
"3528",1,NA,NA,NA,NA,NA,NA,NA
"3529",1,NA,NA,NA,NA,NA,NA,NA
"3530",1,NA,NA,NA,NA,NA,NA,NA
"3531",1,NA,NA,NA,NA,NA,NA,NA
"3532",1,NA,NA,NA,NA,NA,NA,NA
"3533",1,NA,NA,NA,NA,NA,NA,NA
"3534",1,NA,NA,NA,NA,NA,NA,NA
"3535",1,NA,NA,NA,NA,NA,NA,NA
"3536",1,NA,NA,NA,NA,NA,NA,NA
"3537",1,NA,NA,NA,NA,NA,NA,NA
"3538",1,NA,NA,NA,NA,NA,NA,NA
"3539",1,NA,NA,NA,NA,NA,NA,NA
"3540",1,NA,NA,NA,NA,NA,NA,NA
"3541",1,NA,NA,NA,NA,NA,NA,NA
"3542",1,NA,NA,NA,NA,NA,NA,NA
"3543",1,NA,NA,NA,NA,NA,NA,NA
"3544",1,NA,NA,NA,NA,NA,NA,NA
"3545",1,NA,NA,NA,NA,NA,NA,NA
"3546",1,NA,NA,NA,NA,NA,NA,NA
"3547",1,NA,NA,NA,NA,NA,NA,NA
"3548",1,NA,NA,NA,NA,NA,NA,NA
"3549",1,NA,NA,NA,NA,NA,NA,NA
"3550",1,NA,NA,NA,NA,NA,NA,NA
"3551",1,NA,NA,NA,NA,NA,NA,NA
"3552",1,NA,NA,NA,NA,NA,NA,NA
"3553",1,NA,NA,NA,NA,NA,NA,NA
"3554",1,NA,NA,NA,NA,NA,NA,NA
"3555",1,NA,NA,NA,NA,NA,NA,NA
"3556",1,NA,NA,NA,NA,NA,NA,NA
"3557",1,NA,NA,NA,NA,NA,NA,NA
"3558",1,257,318.366455078125,119,75,108374.3515625,251,202
"3559",1,NA,NA,NA,NA,NA,NA,NA
"3560",1,NA,NA,NA,NA,NA,NA,NA
"3561",1,NA,NA,NA,NA,NA,NA,NA
"3562",1,NA,NA,NA,NA,NA,NA,NA
"3563",1,NA,NA,NA,NA,NA,NA,NA
"3564",1,NA,NA,NA,NA,NA,NA,NA
"3565",1,NA,NA,NA,NA,NA,NA,NA
"3566",1,NA,NA,NA,NA,NA,NA,NA
"3567",1,NA,NA,NA,NA,NA,NA,NA
"3568",1,NA,NA,NA,NA,NA,NA,NA
"3569",1,NA,NA,NA,NA,NA,NA,NA
"3570",1,NA,NA,NA,NA,NA,NA,NA
"3571",1,NA,NA,NA,NA,NA,NA,NA
"3572",1,NA,NA,NA,NA,NA,NA,NA
"3573",1,NA,NA,NA,NA,NA,NA,NA
"3574",1,NA,NA,NA,NA,NA,NA,NA
"3575",1,NA,NA,NA,NA,NA,NA,NA
"3576",1,NA,NA,NA,NA,NA,NA,NA
"3577",1,NA,NA,NA,NA,NA,NA,NA
"3578",1,NA,NA,NA,NA,NA,NA,NA
"3579",1,NA,NA,NA,NA,NA,NA,NA
"3580",1,NA,NA,NA,NA,NA,NA,NA
"3581",1,NA,NA,NA,NA,NA,NA,NA
"3582",1,NA,NA,NA,NA,NA,NA,NA
"3583",1,NA,NA,NA,NA,NA,NA,NA
"3584",1,NA,NA,NA,NA,NA,NA,NA
"3585",1,NA,NA,NA,NA,NA,NA,NA
"3586",1,NA,NA,NA,NA,NA,NA,NA
"3587",1,NA,NA,NA,NA,NA,NA,NA
"3588",1,NA,NA,NA,NA,NA,NA,NA
"3589",1,NA,NA,NA,NA,NA,NA,NA
"3590",1,NA,NA,NA,NA,NA,NA,NA
"3591",1,NA,NA,NA,NA,NA,NA,NA
"3592",1,NA,NA,NA,NA,NA,NA,NA
"3593",1,NA,NA,NA,NA,NA,NA,NA
"3594",1,NA,NA,NA,NA,NA,NA,NA
"3595",1,NA,NA,NA,NA,NA,NA,NA
"3596",1,NA,NA,NA,NA,NA,NA,NA
"3597",1,NA,NA,NA,NA,NA,NA,NA
"3598",1,NA,NA,NA,NA,NA,NA,NA
"3599",1,NA,NA,NA,NA,NA,NA,NA
"3600",1,NA,NA,NA,NA,NA,NA,NA
"3601",1,NA,NA,NA,NA,NA,NA,NA
"3602",1,NA,NA,NA,NA,NA,NA,NA
"3603",1,NA,NA,NA,NA,NA,NA,NA
"3604",1,NA,NA,NA,NA,NA,NA,NA
