"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","latitude","longitude","morphotype","ObsYear","Decade","topographic_position_index","terrain_ruggedness_index","aspect","bathymetry_mean","current_direction","current_velocity","dissolvedO2","iron","nitrate","pH","phosphate","primaryprod","salinity","silicate","slope","temperature","substrate"
"2249",2249,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",77.4676883333333,37.85258,"papillate",2012,2010,-2.77083969116211,7.875,42.2891159057617,-221.111114501953,117.418869018555,0.0150805525481701,300.237091064453,0.00343859032727778,10.2376317977905,8.05264759063721,0.785185694694519,0.0579848028719425,34.8220291137695,6.52282094955444,0.137657999992371,-0.0758206620812416,"1"
"2250",2250,"","","Polymastia uberrima","BESS-JH-2012","58J3","NCT",77.4676883333333,37.85258,"papillate",2012,2010,-2.77083969116211,7.875,42.2891159057617,-221.111114501953,117.418869018555,0.0150805525481701,300.237091064453,0.00343859032727778,10.2376317977905,8.05264759063721,0.785185694694519,0.0579848028719425,34.8220291137695,6.52282094955444,0.137657999992371,-0.0758206620812416,"1"
"2251",2251,"","","Craniella","BESS-JH-2012","58J3","NCT",77.4676883333333,37.85258,"massive",2012,2010,-2.77083969116211,7.875,42.2891159057617,-221.111114501953,117.418869018555,0.0150805525481701,300.237091064453,0.00343859032727778,10.2376317977905,8.05264759063721,0.785185694694519,0.0579848028719425,34.8220291137695,6.52282094955444,0.137657999992371,-0.0758206620812416,"1"
"2252",2252,"","","Thenea","BESS-JH-2012","58J3","NCT",77.4676883333333,37.85258,"massive",2012,2010,-2.77083969116211,7.875,42.2891159057617,-221.111114501953,117.418869018555,0.0150805525481701,300.237091064453,0.00343859032727778,10.2376317977905,8.05264759063721,0.785185694694519,0.0579848028719425,34.8220291137695,6.52282094955444,0.137657999992371,-0.0758206620812416,"1"
"2253",2253,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",77.9345716666667,37.8718333333333,"papillate",2012,2010,-0.440961837768555,1.82986259460449,57.041919708252,-194.027770996094,199.768478393555,0.0141928419470787,300.472686767578,0.00320706306956708,10.2650365829468,8.05649662017822,0.782566547393799,0.0527444146573544,34.7997665405273,6.45066499710083,0.0362466312944889,-0.0791451707482338,"1"
"2254",2254,"","","Stylocordyla borealis","BESS-JH-2012","58J3","NCT",77.9345716666667,37.8718333333333,"stipulate",2012,2010,-0.440961837768555,1.82986259460449,57.041919708252,-194.027770996094,199.768478393555,0.0141928419470787,300.472686767578,0.00320706306956708,10.2650365829468,8.05649662017822,0.782566547393799,0.0527444146573544,34.7997665405273,6.45066499710083,0.0362466312944889,-0.0791451707482338,"1"
"2255",2255,"","","Polymastia uberrima","BESS-JH-2012","58J3","NCT",77.9978133333333,29.9481516666667,"papillate",2012,2010,0.829868316650391,9.88541793823242,310.878753662109,-269.666656494141,33.5731544494629,0.00680254027247429,302.12939453125,0.00265486002899706,10.1797800064087,8.06101322174072,0.759957790374756,0.067442961037159,34.8971366882324,6.12672519683838,0.198540240526199,0.398209035396576,"1"
"2256",2256,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",77.9839633333333,27.4177883333333,"papillate",2012,2010,2.92361640930176,17.9513874053955,54.4040908813477,-188.638885498047,122.753387451172,0.0197546724230051,297.94287109375,0.00250047817826271,10.4562282562256,8.06319427490234,0.769533038139343,0.0512834191322327,34.8344230651855,5.87748003005981,0.374072283506393,0.408041805028915,"1"
"2257",2257,"","","Thenea","BESS-JH-2012","58J3","NCT",77.9839633333333,27.4177883333333,"massive",2012,2010,2.92361640930176,17.9513874053955,54.4040908813477,-188.638885498047,122.753387451172,0.0197546724230051,297.94287109375,0.00250047817826271,10.4562282562256,8.06319427490234,0.769533038139343,0.0512834191322327,34.8344230651855,5.87748003005981,0.374072283506393,0.408041805028915,"1"
"2258",2258,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",77.9994333333333,24.8342783333333,"papillate",2012,2010,-1.25000286102295,4.95833492279053,77.0659103393555,-87.8333358764648,175.033355712891,0.016201201826334,316.909820556641,0.00291741243563592,9.09406185150146,8.05446624755859,0.700691998004913,0.142654895782471,34.7045974731445,5.3139533996582,0.229890748858452,-0.0243335664272308,"1"
"2259",2259,"","","Polymastia hemisphaerica","BESS-JH-2012","58J3","NCT",77.9994333333333,24.8342783333333,"papillate",2012,2010,-1.25000286102295,4.95833492279053,77.0659103393555,-87.8333358764648,175.033355712891,0.016201201826334,316.909820556641,0.00291741243563592,9.09406185150146,8.05446624755859,0.700691998004913,0.142654895782471,34.7045974731445,5.3139533996582,0.229890748858452,-0.0243335664272308,"1"
"2260",2260,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",78.8269933333333,32.9898883333333,"papillate",2012,2010,-13.4444465637207,14.7500038146973,299.843963623047,-289.25,198.918731689453,0.00537635246291757,300.187957763672,0.00333703635260463,10.247992515564,8.0620002746582,0.764900743961334,0.0576711408793926,34.9234848022461,6.23007535934448,0.200077623128891,0.844009041786194,"1"
"2261",2261,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",78.6689583333333,28.79084,"papillate",2012,2010,-11.371527671814,33.1979179382324,126.626617431641,-144.25,229.812896728516,0.0086634922772646,303.231689453125,0.00188903778325766,10.1570692062378,8.07631301879883,0.729290783405304,0.0725273117423058,34.749755859375,5.40093898773193,0.732062101364136,0.343524068593979,"4"
"2262",2262,"","","Stylocordyla borealis","BESS-JH-2012","58J3","NCT",78.6689583333333,28.79084,"stipulate",2012,2010,-11.371527671814,33.1979179382324,126.626617431641,-144.25,229.812896728516,0.0086634922772646,303.231689453125,0.00188903778325766,10.1570692062378,8.07631301879883,0.729290783405304,0.0725273117423058,34.749755859375,5.40093898773193,0.732062101364136,0.343524068593979,"4"
"2263",2263,"","","Craniella","BESS-JH-2012","58J3","NCT",78.6689583333333,28.79084,"massive",2012,2010,-11.371527671814,33.1979179382324,126.626617431641,-144.25,229.812896728516,0.0086634922772646,303.231689453125,0.00188903778325766,10.1570692062378,8.07631301879883,0.729290783405304,0.0725273117423058,34.749755859375,5.40093898773193,0.732062101364136,0.343524068593979,"4"
"2264",2264,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",78.7751133333333,23.985665,"papillate",2012,2010,2.52083587646484,7.81944274902344,347.037933349609,-150.638885498047,113.757446289062,0.011932035908103,295.945281982422,0.0034778022672981,10.3916616439819,8.04189777374268,0.792697608470917,0.0740565434098244,34.8967132568359,6.14920854568481,0.106416568160057,0.93891042470932,"1"
"2265",2265,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.2831383333333,26.8471283333333,"papillate",2012,2010,-13.1979064941406,14.711799621582,104.911193847656,-280.027770996094,122.758460998535,0.0303016398102045,296.593994140625,0.00248017720878124,10.4755792617798,8.06171226501465,0.766840994358063,0.0490672588348389,34.9750823974609,6.00653553009033,0.499074667692184,1.35096502304077,"1"
"2266",2266,"","","Tentorium semisuberites","BESS-JH-2012","58J3","NCT",79.2831383333333,26.8471283333333,"papillate",2012,2010,-13.1979064941406,14.711799621582,104.911193847656,-280.027770996094,122.758460998535,0.0303016398102045,296.593994140625,0.00248017720878124,10.4755792617798,8.06171226501465,0.766840994358063,0.0490672588348389,34.9750823974609,6.00653553009033,0.499074667692184,1.35096502304077,"1"
"2267",2267,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.28278,30.0524483333333,"papillate",2012,2010,-2.69096565246582,41.4479141235352,350.388732910156,-244.277770996094,90.7316284179688,0.0344320312142372,298.931182861328,0.0028324443846941,10.3240642547607,8.06604290008545,0.742510616779327,0.0537125580012798,34.9736633300781,5.66397333145142,0.570559680461884,1.28148066997528,"1"
"2268",2268,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.29103,32.9614,"papillate",2012,2010,-1.57986068725586,29.6701393127441,19.2139835357666,-202.194442749023,105.904693603516,0.0374720618128777,298.987548828125,0.00219854060560465,10.3606567382812,8.06925296783447,0.741735875606537,0.0503992773592472,34.9414100646973,5.61187887191772,0.425450086593628,1.3493709564209,"1"
"2269",2269,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.6963566666667,33.027325,"papillate",2012,2010,-10.9548568725586,13.9548568725586,176.777877807617,-326.027770996094,200.839874267578,0.00111012603156269,299.766265869141,0.0014658885775134,10.2918004989624,8.06559658050537,0.728924989700317,0.0493509396910667,34.9713516235352,5.45441484451294,0.191591560840607,0.859062552452087,"1"
"2270",2270,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.71553,29.9288133333333,"papillate",2012,2010,-4.84722518920898,34.2708320617676,183.796539306641,-205.611114501953,227.728881835938,0.00655466830357909,298.943939208984,0.00247278530150652,10.2991065979004,8.06643009185791,0.732348561286926,0.0569588392972946,34.9623146057129,5.48712110519409,0.475117266178131,1.29295027256012,"1"
"2271",2271,"","","Thenea","BESS-JH-2012","58J3","NCT",79.71553,29.9288133333333,"massive",2012,2010,-4.84722518920898,34.2708320617676,183.796539306641,-205.611114501953,227.728881835938,0.00655466830357909,298.943939208984,0.00247278530150652,10.2991065979004,8.06643009185791,0.732348561286926,0.0569588392972946,34.9623146057129,5.48712110519409,0.475117266178131,1.29295027256012,"1"
"2272",2272,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",79.9486333333333,29.7791966666667,"papillate",2012,2010,-2.01737785339355,17.1145839691162,302.939605712891,-285.194458007812,81.8271789550781,0.00838985200971365,298.174072265625,0.00273831840604544,10.3148927688599,8.06456089019775,0.732526063919067,0.0538901314139366,35.010009765625,5.51487636566162,0.398772597312927,1.17326760292053,"1"
"2273",2273,"","","Polymastia grimaldii","BESS-JH-2012","58J3","NCT",80.10466,33.76792,"papillate",2012,2010,-4.79513645172119,12.5312490463257,87.0072174072266,-111.638885498047,197.467407226562,0.00462373206391931,301.729766845703,0.0018407974857837,10.2242469787598,8.0746545791626,0.728808581829071,0.0892863944172859,34.8656997680664,5.44501876831055,0.742925345897675,0.734768807888031,NA
"2274",2274,"","","Polymastia uberrima","BESS-JH-2012","58J3","NCT",80.10466,33.76792,"papillate",2012,2010,-4.79513645172119,12.5312490463257,87.0072174072266,-111.638885498047,197.467407226562,0.00462373206391931,301.729766845703,0.0018407974857837,10.2242469787598,8.0746545791626,0.728808581829071,0.0892863944172859,34.8656997680664,5.44501876831055,0.742925345897675,0.734768807888031,NA
"2275",2275,"","","Tentorium semisuberites","BESS-JH-2012","58J3","NCT",80.10466,33.76792,"papillate",2012,2010,-4.79513645172119,12.5312490463257,87.0072174072266,-111.638885498047,197.467407226562,0.00462373206391931,301.729766845703,0.0018407974857837,10.2242469787598,8.0746545791626,0.728808581829071,0.0892863944172859,34.8656997680664,5.44501876831055,0.742925345897675,0.734768807888031,NA
"2276",2276,"","","Polymastia grimaldii","BESS-GS-2013","58G2","NCT",73.43,38.67,"papillate",2013,2010,-3.07638740539551,3.7569408416748,109.416816711426,-250.194442749023,239.225952148438,0.00735762529075146,312.873504638672,0.00306599354371428,9.44241333007812,8.04302501678467,0.794068396091461,0.196928560733795,34.996639251709,7.93154001235962,0.0806401595473289,0.412078469991684,"1"
"2277",2277,"","","Thenea","BESS-GS-2013","58G2","NCT",72.97,35.7,"massive",2013,2010,3.30208015441895,5.36458396911621,28.7511386871338,-218,141.282958984375,0.00935069564729929,306.616241455078,0.00283634336665273,9.17987442016602,8.07355880737305,0.714214682579041,0.313349425792694,35.0454368591309,6.48692750930786,0.0801993533968925,2.61981654167175,"1"
"2278",2278,"","","Thenea","BESS-GS-2013","58G2","NCT",73,32.57,"massive",2013,2010,9.89236450195312,11.8715286254883,156.334716796875,-234.58332824707,256.031311035156,0.025659067556262,299.049407958984,0.00229777884669602,9.08548831939697,8.06476402282715,0.693800091743469,0.27304470539093,35.0425720214844,6.43046236038208,0.119866125285625,2.86537170410156,"1"
"2279",2279,"","","Craniella","BESS-GS-2013","58G2","NCT",72.87,38.47,"massive",2013,2010,-3.10416793823242,7.01388931274414,62.4400177001953,-279.611114501953,188.459091186523,0.0122978156432509,312.373077392578,0.00182066217530519,9.55455207824707,8.039719581604,0.795993030071259,0.166018113493919,35.0005187988281,7.98568773269653,0.172110944986343,0.3819639980793,"1"
"2280",2280,"","","Polymastia grimaldii","BESS-GS-2013","58G2","NCT",74.22,32.5,"papillate",2013,2010,3.18055152893066,7.57638359069824,147.588088989258,-243.611114501953,234.132598876953,0.0479450970888138,305.091583251953,0.00215096795000136,9.3425874710083,8.0684061050415,0.716621696949005,0.280942171812057,35.0326766967773,6.4028787612915,0.117002107203007,1.78654062747955,"1"
"2281",2281,"","","Polymastia grimaldii","BESS-GS-2013","58G2","NCT",74.12,30.38,"papillate",2013,2010,-5.2882080078125,6.35070037841797,282.370544433594,-335.444458007812,283.937255859375,0.0740190371870995,291.347045898438,0.0021279314532876,9.77353668212891,8.05776119232178,0.732044041156769,0.205342471599579,35.0590286254883,6.68761539459229,0.210291504859924,3.06538271903992,"1"
"2282",2282,"","","Craniella","BESS-GS-2013","58G2","NCT",74.12,30.38,"massive",2013,2010,-5.2882080078125,6.35070037841797,282.370544433594,-335.444458007812,283.937255859375,0.0740190371870995,291.347045898438,0.0021279314532876,9.77353668212891,8.05776119232178,0.732044041156769,0.205342471599579,35.0590286254883,6.68761539459229,0.210291504859924,3.06538271903992,"1"
"2283",2283,"","","Craniella","BESS-GS-2013","58G2","NCT",72.98,30.42,"massive",2013,2010,2.04513359069824,6.50346946716309,156.630905151367,-249.472229003906,112.690162658691,0.0134341660887003,293.745361328125,0.00196535256691277,9.02756690979004,8.0596981048584,0.681405186653137,0.249126464128494,35.0530166625977,6.35464000701904,0.0910990461707115,4.25670671463013,"1"
"2284",2284,"","","Polymastia hemisphaerica","BESS-GS-2013","58G2","NCT",71.25,30.45,"papillate",2013,2010,0.222206115722656,3.33332824707031,247.256378173828,-290.194458007812,231.132461547852,0.0265762098133564,292.954193115234,0.00252009835094213,8.19549083709717,8.06219387054443,0.621179044246674,0.182305514812469,35.0220603942871,6.0144624710083,0.0910274982452393,5.23148107528687,"1"
"2285",2285,"","","Stylocordyla borealis","BESS-GS-2013","58G2","NCT",71.25,28.77,"stipulate",2013,2010,-3.25347518920898,3.90625381469727,217.220275878906,-394.861114501953,80.933967590332,0.0685310512781143,282.887390136719,0.00238995370455086,10.2159852981567,8.04820537567139,0.773344695568085,0.137502700090408,35.0575790405273,7.43203544616699,0.0401267446577549,5.00365018844604,"1"
"2286",2286,"","","Polymastia hemisphaerica","BESS-GS-2013","58G2","NCT",71.87,28.62,"papillate",2013,2010,1.2882080078125,5.27429962158203,143.038269042969,-279.055541992188,109.622108459473,0.015516122803092,291.796936035156,0.00204277248121798,8.38605690002441,8.0579891204834,0.633406400680542,0.218768373131752,35.0472640991211,6.02929067611694,0.0833124369382858,4.94351768493652,"1"
"2287",2287,"","","Polymastia uberrima","BESS-GS-2013","58G2","NCT",71.87,28.62,"papillate",2013,2010,1.2882080078125,5.27429962158203,143.038269042969,-279.055541992188,109.622108459473,0.015516122803092,291.796936035156,0.00204277248121798,8.38605690002441,8.0579891204834,0.633406400680542,0.218768373131752,35.0472640991211,6.02929067611694,0.0833124369382858,4.94351768493652,"1"
"2288",2288,"","","Geodia barretti","BESS-GS-2013","58G2","NCT",71.87,28.62,"massive",2013,2010,1.2882080078125,5.27429962158203,143.038269042969,-279.055541992188,109.622108459473,0.015516122803092,291.796936035156,0.00204277248121798,8.38605690002441,8.0579891204834,0.633406400680542,0.218768373131752,35.0472640991211,6.02929067611694,0.0833124369382858,4.94351768493652,"1"
"2289",2289,"","","Geodia macandrewii","BESS-GS-2013","58G2","NCT",71.87,28.62,"massive",2013,2010,1.2882080078125,5.27429962158203,143.038269042969,-279.055541992188,109.622108459473,0.015516122803092,291.796936035156,0.00204277248121798,8.38605690002441,8.0579891204834,0.633406400680542,0.218768373131752,35.0472640991211,6.02929067611694,0.0833124369382858,4.94351768493652,"1"
"2290",2290,"","","Craniella","BESS-GS-2013","58G2","NCT",72.43,28.55,"massive",2013,2010,3.14584350585938,5.15972137451172,30.7951431274414,-278.416656494141,93.3993148803711,0.0230753012001514,289.185577392578,0.00209803227335215,9.49128150939941,8.05452537536621,0.708401799201965,0.239913836121559,35.0786628723145,6.41087675094604,0.0774546712636948,5.10291004180908,"1"
"2291",2291,"","","Geodia barretti","BESS-GS-2013","58G2","NCT",72.43,28.55,"massive",2013,2010,3.14584350585938,5.15972137451172,30.7951431274414,-278.416656494141,93.3993148803711,0.0230753012001514,289.185577392578,0.00209803227335215,9.49128150939941,8.05452537536621,0.708401799201965,0.239913836121559,35.0786628723145,6.41087675094604,0.0774546712636948,5.10291004180908,"1"
